merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,merchant_id_category,onboarding_date_status,settlement_account_status,merchant_status_status,ticket_size_status
MCH4745,"Krishnamurthy, Nath And Chahal",5699,Apparel,Sole Proprietorship,Chennai,Tamil Nadu,,,Active,1604.97,Found Duplicate,missing,MISSING,PROVIDED,PROVIDED
MCH2862,Bhasin Group,5699,Apparel,Partnership,Jaipur,Rajasthan,2023-07-20,FHYX9050690414655,Active,544.8,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH7058,Chatterjee Plc,5699,Apparel,Individual,Jalandhar,Punjab,,,Active,587.63,Found Duplicate,missing,MISSING,PROVIDED,PROVIDED
MCH2222,"Mani, Ravel And Agrawal",5699,Apparel,Sole Proprietorship,Lucknow,Uttar Pradesh,2023-10-01,,Active,815.84,Unique,present,MISSING,PROVIDED,PROVIDED
MCH4413,"Parekh,Kadeandtalwar",5699,Apparel,Sole Proprietorship,Lucknow,Uttar Pradesh,2025-12-11,9207485110,Active,1036.37,Found Duplicate,present,VALID_NUMERIC,PROVIDED,MISSING_OR_INVALID
MCH7419,Minhas Inc,5699,Apparel,Individual,Bengaluru,Karnataka,2023-05-03,IRMQ2437668083455,Unknown,1036.37,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,MISSING_OR_INVALID
MCH3610,"Deo, Krish And Lanka",5699,Apparel,Private Limited,Chennai,Tamil Nadu,2025-01-07,3505089399,Unknown,1036.37,Found Duplicate,present,VALID_NUMERIC,PROVIDED,MISSING_OR_INVALID
MCH8209,"Cheema, Bansal And Comar",5699,Apparel,Sole Proprietorship,Ludhiana,Punjab,2023-12-27,WBQV3675439647595,Active,0.6788,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH6388,Pillai Subramaniam,5699,Apparel,Sole Proprietorship,Jalandhar,Punjab,2023-04-28,XXXX3833,Inactive,2418.46,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH1293,"Kohli, Rajan And Nair",5699,Apparel,Sole Proprietorship,Jaipur,Rajasthan,2023-04-09,XXXX7079,Active,915.17,Unique,present,MASKED,PROVIDED,PROVIDED
MCH2598,Sani Gr0Up,5699,Apparel,Partnership,Pune,Maharashtra,2025-11-27,1059212674,Active,0.489,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH9483,"Yohannan, Ghose And Pal",5699,Apparel,Partnership,Hyderabad,Telangana,2023-03-21,,Active,4425.5,Unique,present,MISSING,PROVIDED,PROVIDED
MCH9940,"Thakur, Chokshi And Char",5699,Apparel,Sole Proprietorship,Jalandhar,Punjab,2023-01-16,,Unknown,0.1656,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH8825,"Mandal, Chaudhari And Savant",5699,Apparel,Individual,Jalandhar,Punjab,2025-07-27,8501342789,Active,1817.3,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH7493,Sachdeva Pillai,5699,Apparel,Private Limited,Kolkata,West Bengal,2026-01-18,1151514873,Inactive,203.44,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH2772,Rajagopalan Lal,5699,Apparel,Partnership,Jalandhar,Punjab,2025-03-05,YDTF9778396986125,Suspended,594.07,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH4982,Upadhyay Thaker,5699,Apparel,Private Limited,Pune,Maharashtra,2023-04-10,XXXX3001,Active,1036.37,Unique,present,MASKED,PROVIDED,MISSING_OR_INVALID
MCH8900,Murthy Vala,5699,Apparel,Partnership,Kolkata,West Bengal,2024-09-27,PZJY7011608000971,Active,314.81,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH5737,Ben Inc,5699,Apparel,Individual,Ludhiana,Punjab,2023-06-13,3336843959,Inactive,2812.11,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH1144,Morar Rattan,5699,Apparel,Sole Proprietorship,Jaipur,Rajasthan,2025-01-20,,Active,1182.28,Unique,present,MISSING,PROVIDED,PROVIDED
MCH4413,"Parekh,Kadeandtalwar",5699,Apparel,Sole Proprietorship,Lucknow,Uttar Pradesh,2025-12-11,9207485110,Active,1036.37,Found Duplicate,present,VALID_NUMERIC,PROVIDED,MISSING_OR_INVALID
MCH9909,"Gade, Tiwari And Solanki",5699,Apparel,Individual,Pune,Maharashtra,2024-08-23,XXXX1254,Active,2922.02,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH7354,"Chatterjee, Sarna And Handa",5699,Apparel,Sole Proprietorship,Bengaluru,Karnataka,2023-10-13,,Active,0.728,Unique,present,MISSING,PROVIDED,PROVIDED
MCH2284,Nayak Group,5699,Apparel,Private Limited,Mumbai,Maharashtra,2025-10-01,XXXX8146,Suspended,998.2,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH7309,"Loke, Chada And Badal",5699,Apparel,Sole Proprietorship,Ludhiana,Punjab,2023-07-26,9268725800,Active,3465.02,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH9955,Nori Nazareth,5699,Apparel,Sole Proprietorship,Delhi,Delhi,2024-05-22,,Suspended,673.27,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH2056,"Kadakia, Nagi And Ramakrishnan",5699,Apparel,Sole Proprietorship,Mumbai,Maharashtra,2023-02-23,XXXX6025,Unknown,2168.0,Unique,present,MASKED,PROVIDED,PROVIDED
MCH2172,Pandey Group,5699,Apparel,Individual,Amritsar,Punjab,2023-10-03,,Inactive,544.85,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH6155,Kari Basu,5699,Apparel,Sole Proprietorship,Hyderabad,Telangana,2023-06-20,,Active,705.71,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1491,Tripathi Ltd,5699,Apparel,Private Limited,Kolkata,West Bengal,2024-06-20,XXXX2255,Unknown,1820.04,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH9745,Chaudhuri Plc,5699,Apparel,Sole Proprietorship,Pune,Maharashtra,2025-05-26,LAJQ5592021482333,Inactive,475.31,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH4927,Mohan Plc,5699,Apparel,Individual,Jaipur,Rajasthan,2025-03-04,MQQO7446373111287,Unknown,1972.99,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH9692,Parekh Kurian,5699,Apparel,Individual,Jaipur,Rajasthan,2025-10-20,XXXX0036,Active,1036.37,Found Duplicate,present,MASKED,PROVIDED,MISSING_OR_INVALID
MCH1806,Thaker Dutt,5699,Apparel,Individual,Ludhiana,Punjab,2024-05-02,1201362088,Active,0.6418,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH1923,Barad Devan,5699,Apparel,Private Limited,Hyderabad,Telangana,2025-08-12,,Active,300.28,Unique,present,MISSING,PROVIDED,PROVIDED
MCH7567,Badal Tripathi,5699,Apparel,Partnership,Delhi,Delhi,2023-01-23,,Unknown,581.85,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH4957,Natt Ltd,5699,Apparel,Individual,Lucknow,Uttar Pradesh,,5191776924,Unknown,1324.11,Unique,missing,VALID_NUMERIC,PROVIDED,PROVIDED
MCH8032,Roy Ramesh,5699,Apparel,Partnership,Mumbai,Maharashtra,2025-05-24,,Active,1773.07,Unique,present,MISSING,PROVIDED,PROVIDED
MCH2710,"Batta, Shetty And Ka1Ita",5699,Apparel,Individual,Hyderabad,Telangana,2025-08-17,2640797887,Active,109.84,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH5375,"Zacharia, Krishnamurthy And Talwar",5699,Apparel,Individual,Pune,Maharashtra,2023-02-04,6686840480,Active,872.85,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH6280,Khanna Kanda,5699,Apparel,Sole Proprietorship,Pune,Maharashtra,,1584508627,Active,243.27,Unique,missing,VALID_NUMERIC,PROVIDED,PROVIDED
MCH1299,Mutti Plc,5699,Apparel,Partnership,Jaipur,Rajasthan,2023-06-27,8421728078,Unknown,605.64,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH6013,Date Ltd,5699,Apparel,Individual,Mumbai,Maharashtra,2025-11-12,9831248184,Inactive,138.89,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH1314,"Pant, Mammen And Doctor",5699,Apparel,Individual,Jaipur,Rajasthan,2023-11-12,,Active,1045.43,Unique,present,MISSING,PROVIDED,PROVIDED
MCH6585,Kara Nath,5699,Apparel,Private Limited,Kolkata,West Bengal,2024-12-29,0436756334,Inactive,2202.59,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH8007,Chaudhari Inc,5699,Apparel,Sole Proprietorship,Pune,Maharashtra,2025-11-26,KFYF9189766472754,Active,1165.41,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH6314,"Kuruvilla, Lalla And Mallick",5699,Apparel,Private Limited,Lucknow,Uttar Pradesh,2026-05-01,,Active,697.89,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1456,Madan Ganesh,5699,Apparel,Individual,Amritsar,Punjab,2025-01-11,,Active,1036.37,Unique,present,MISSING,PROVIDED,MISSING_OR_INVALID
MCH9713,"Toor, Nayak And Varma",5699,Apparel,Individual,Jalandhar,Punjab,,,Unknown,297.05,Unique,missing,MISSING,PROVIDED,PROVIDED
MCH2104,Iyengar Plc,5699,Apparel,Private Limited,Lucknow,Uttar Pradesh,2025-03-20,,Suspended,1344.05,Unique,present,MISSING,PROVIDED,PROVIDED
MCH9038,"Dara, Pai And Saxena",5699,Apparel,Sole Proprietorship,Ludhiana,Punjab,2024-04-18,0739300438,Inactive,2740.86,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH4033,Kota Plc,5699,Apparel,Individual,Ludhiana,Punjab,2025-02-23,5691989399,Active,1305.4,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH6517,"Vig, Sen And Kumar",5699,Apparel,Sole Proprietorship,Delhi,Delhi,2023-05-05,,Active,1024.93,Unique,present,MISSING,PROVIDED,PROVIDED
MCH6804,Johal And Sons,5699,Apparel,Sole Proprietorship,Chennai,Tamil Nadu,2025-10-13,9253208573,Inactive,4018.13,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH6543,Goswami Ray,5699,Apparel,Partnership,Chennai,Tamil Nadu,2025-04-04,XXXX9238,Active,2501.19,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH3447,Andra Edwin,5699,Apparel,Individual,Hyderabad,Telangana,2023-10-09,XXXX8236,Active,1619.69,Unique,present,MASKED,PROVIDED,PROVIDED
MCH7211,Nagar Bhagat,5699,Apparel,Partnership,Bengaluru,Karnataka,2024-01-16,,Active,585.46,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1200,Vora And Sons,5699,Apparel,Private Limited,Pune,Maharashtra,2023-02-08,MQRX2052089170910,Unknown,0.1072,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH6593,"Bajaj, Kha1Sa And Wab1E",5699,Apparel,Partnership,Mumbai,Maharashtra,2024-10-27,XXXX6331,Active,842.7,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH9763,Bhatnagar Ramesh,5699,Apparel,Individual,Bengaluru,Karnataka,2023-03-24,FAWR8699456284349,Active,2954.71,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH1189,"Rai, Doctor And Dar",5699,Apparel,Sole Proprietorship,Mumbay,Maharashtra,2024-11-13,8075572970,Active,0.1513,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH6062,Kata Plc,5699,Apparel,Sole Proprietorship,Mumbai,Maharashtra,2025-09-10,3065314778,Active,0.9045,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH6084,"Jaggi, Ganguly And Mall",5699,Apparel,Private Limited,Ludhiana,Punjab,2023-08-30,,Active,1089.53,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH3069,Magar Inc,5699,Apparel,Individual,Mumbay,Maharashtra,2024-10-18,,Active,5346.85,Unique,present,MISSING,PROVIDED,PROVIDED
MCH1647,Narula Llc,5699,Apparel,Individual,Ludhiana,Punjab,2024-10-05,5628842369,Suspended,1898.14,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH9296,Bhakta Sen,5699,Apparel,Private Limited,Delhi,Delhi,2024-12-29,CFXN3327085441809,Active,453.57,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH1779,Char Karnik,5699,Apparel,Private Limited,Jaipur,Rajasthan,,2529504175,Active,6097.01,Found Duplicate,missing,VALID_NUMERIC,PROVIDED,PROVIDED
MCH5459,Sachdev Ltd,5699,Apparel,Sole Proprietorship,Bengaluru,Karnataka,,HQPJ1613148200279,Suspended,1804.28,Unique,missing,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH7482,"Bail, Verma And Sur",5699,Apparel,Private Limited,Jalandhar,Punjab,2024-02-06,,Active,249.45,Unique,present,MISSING,PROVIDED,PROVIDED
MCH5141,Sinha Ltd,5699,Apparel,Sole Proprietorship,Jaipur,Rajasthan,2025-07-27,XXXX0376,Inactive,764.85,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH1050,Trivedi Zachariah,5699,Apparel,Sole Proprietorship,Jaipur,Rajasthan,2025-01-30,0368449602,Active,2479.88,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH8374,Nadig Batra,5699,Apparel,Partnership,Amritsar,Punjab,2024-02-21,VELJ0567478440820,Active,831.77,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH5387,Hayre Chaudry,5699,Apparel,Sole Proprietorship,Amritsar,Punjab,2023-11-06,XXXX7071,Active,1445.17,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH2274,Kade Wadhwa,5699,Apparel,Partnership,Delhi,Delhi,,,Active,1036.37,Found Duplicate,missing,MISSING,PROVIDED,MISSING_OR_INVALID
MCH4838,Srinivasan Ltd,5699,Apparel,Partnership,Ludhiana,Punjab,2023-11-05,PWKI0930308328537,Unknown,193.54,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH3520,"Kannan, Bail And Sundaram",5699,Apparel,Sole Proprietorship,Ludhiana,Punjab,2024-09-16,XXXX2156,Active,383.3,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH5009,Arora Wagle,5699,Apparel,Individual,Hyderabad,Telangana,2024-11-06,XXXX1307,Inactive,1125.91,Unique,present,MASKED,PROVIDED,PROVIDED
MCH6036,Chhabra Group,5699,Apparel,Sole Proprietorship,Amritsar,Punjab,2024-01-10,XXXX4226,Active,1036.37,Unique,present,MASKED,PROVIDED,MISSING_OR_INVALID
MCH8750,Nair Ltd,5699,Apparel,Individual,Jaipur,Rajasthan,2024-03-22,,Active,0.3874,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH6239,Varkey More,5699,Apparel,Private Limited,Lucknow,Uttar Pradesh,2025-08-20,,Active,849.3,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH2551,"Krishnamurthy, Murthy And Savant",5699,Apparel,Private Limited,Pune,Maharashtra,2023-09-27,XXXX9848,Active,0.3427,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH4589,"Sathe, Bumb And Shankar",5699,Apparel,Sole Proprietorship,Amritsar,Punjab,2024-10-27,XXXX1983,Active,76.99,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH5516,Muni Llc,5699,Apparel,Individual,Kolkata,West Bengal,2025-11-17,,Active,0.1139,Unique,present,MISSING,PROVIDED,PROVIDED
MCH8355,Dada And Sons,5699,Apparel,Sole Proprietorship,Chennai,Tamil Nadu,2023-01-27,,Active,1302.55,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH5776,Varma Bahri,5699,Apparel,Individual,Mumbai,Maharashtra,2025-04-10,0509545143,Inactive,807.85,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH5180,"Gaba, Chacko And Khatri",5699,Apparel,Private Limited,Pune,Maharashtra,2025-02-12,XXXX8144,Active,753.85,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH1973,Sastry Ltd,5699,Apparel,Sole Proprietorship,Chennai,Tamil Nadu,2024-12-23,,Active,1479.74,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH4583,Badal Inc,5699,Apparel,Partnership,Amritsar,Punjab,2025-07-08,4453438674,Active,2513.6,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH6508,Kalla Ramachandran,5699,Apparel,Sole Proprietorship,Lucknow,Uttar Pradesh,2024-02-04,,Active,321.73,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH8405,Roy Ltd,5699,Apparel,Private Limited,Kolkata,West Bengal,2023-02-13,MAGL2579020752689,Inactive,1147.53,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH6300,Kumar Plc,5699,Apparel,Partnership,Jaipur,Rajasthan,2025-04-17,,Active,1647.52,Unique,present,MISSING,PROVIDED,PROVIDED
MCH5753,"Nair, Pai And Issac",5699,Apparel,Individual,Mumbai,Maharashtra,2026-01-29,VEQN2292788694850,Active,1860.02,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH7078,"Vasa, Gade And Viswanathan",5699,Apparel,Individual,Mumbai,Maharashtra,2025-08-17,XXXX5209,Unknown,660.73,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH1995,"Sandhu, Kar And Chaudry",5699,Apparel,Partnership,Mumbai,Maharashtra,2024-01-25,,Active,4626.93,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH4848,"Borra, Balakrishnan And Chad",5699,Apparel,Partnership,Delhi,Delhi,2024-06-18,5183213301,Active,3072.49,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH5316,"Mand, Banerjee And Bhandari",5699,Apparel,Private Limited,Chennai,Tamil Nadu,,MZUJ8841043737441,Active,1934.84,Found Duplicate,missing,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH2605,Gera Karpe,5699,Apparel,Individual,Mumbai,Maharashtra,2026-02-25,ZUZI7142150561628,Active,0.1371,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH2119,Kashyap Ltd,5699,Apparel,Individual,Chennai,Tamil Nadu,2023-07-23,QOGH2854636021780,Inactive,1155.58,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH2627,Gupta And Sons,5699,Apparel,Individual,Delhi,Delhi,2025-01-04,UVIS7862723743155,Active,1249.33,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH1947,"Batra, Kar And Sodhi",5699,Apparel,Partnership,Bengaluru,Karnataka,2025-08-24,QPJE6965990436721,Active,3015.23,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH9681,Bawa Plc,5699,Apparel,Private Limited,Pune,Maharashtra,2024-01-09,,Active,1913.04,Unique,present,MISSING,PROVIDED,PROVIDED
MCH6556,"Gala, Kale And Manne",5699,Apparel,Partnership,Delhi,Delhi,2025-08-22,,Active,0.76,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH9471,Sarma Ltd,5699,Apparel,Partnership,Hyderabad,Telangana,2023-10-26,XXXX5808,Active,2136.82,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH6922,"Bassi, Dara And Dutt",5699,Apparel,Private Limited,Bengaluru,Karnataka,2023-04-01,XXXX6999,Unknown,1736.93,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH6180,Thakur And Sons,5699,Apparel,Private Limited,Lucknow,Uttar Pradesh,2025-05-24,MWYN7782824521830,Active,699.96,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH1096,Subramanian Prasad,5699,Apparel,Individual,Hyderabad,Telangana,2025-03-07,,Active,8373.82,Unique,present,MISSING,PROVIDED,PROVIDED
MCH6333,"Kumer, Butala And Sawhney",5699,Apparel,Individual,Chennai,Tamil Nadu,2024-09-08,HRFV9386173143650,Unknown,831.77,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH4463,"Choudhry, Sahni And Chaudhry",5699,Apparel,Individual,Ludhiana,Punjab,2025-01-09,XXXX3118,Active,0.402,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH9080,Jani And Sons,5699,Apparel,Partnership,Lucknow,Uttar Pradesh,2025-05-13,XXXX8347,Suspended,672.43,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH7478,"Sami, Brahmbhatt And Khurana",5699,Apparel,Private Limited,Mumbay,Maharashtra,2024-08-19,,Inactive,1036.37,Unique,present,MISSING,PROVIDED,MISSING_OR_INVALID
MCH9319,Ladinc,5699,Apparel,Sole Proprietorship,Jalandhar,Punjab,2025-07-20,XXXX7774,Inactive,839.54,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH6774,Parsa Ltd,5699,Apparel,Private Limited,Amritsar,Punjab,2023-01-17,,Active,2007.14,Unique,present,MISSING,PROVIDED,PROVIDED
MCH5127,Sarkar Vaidya,5699,Apparel,Individual,Bengaluru,Karnataka,2023-11-23,,Active,465.12,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH7736,Kara Plc,5699,Apparel,Individual,Amritsar,Punjab,2024-02-01,,Active,778.45,Unique,present,MISSING,PROVIDED,PROVIDED
MCH9004,Kaurinc,5699,Apparel,Partnership,Bengaluru,Karnataka,2023-07-10,XXXX9308,Active,1124.44,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH6989,Raju Llc,5699,Apparel,Individual,Jaipur,Rajasthan,2023-11-03,4351608402,Inactive,1427.8,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH7470,Venkatesh Ltd,5699,Apparel,Sole Proprietorship,Lucknow,Uttar Pradesh,2025-04-29,DLXM0557851330372,Unknown,0.787,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH4050,"Sur, N0Ri And G011A",5699,Apparel,Sole Proprietorship,Mumbai,Maharashtra,2024-04-07,PQHJ7829698736069,Unknown,577.94,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH9395,Bhagat Chana,5699,Apparel,Private Limited,Jaipur,Rajasthan,2024-12-12,,Active,2768.73,Unique,present,MISSING,PROVIDED,PROVIDED
MCH2448,Shan Ltd,5699,Apparel,Private Limited,Delhi,Delhi,2023-03-22,,Unknown,331.32,Unique,present,MISSING,PROVIDED,PROVIDED
MCH7379,Tella Mahal,5699,Apparel,Partnership,Jaipur,Rajasthan,2024-03-06,OFAG5218783703549,Active,1036.37,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,MISSING_OR_INVALID
MCH4769,Baral Peri,5699,Apparel,Individual,Jaipur,Rajasthan,2024-01-14,,Unknown,1758.52,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1640,Dash Ltd,5699,Apparel,Sole Proprietorship,Jaipur,Rajasthan,2024-11-25,SPQL0474110490629,Active,0.328,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH8967,Kade Sama,5699,Apparel,Partnership,Delhi,Delhi,2023-02-18,,Unknown,1036.37,Found Duplicate,present,MISSING,PROVIDED,MISSING_OR_INVALID
MCH5970,Babu And Sons,5699,Apparel,Private Limited,Amritsar,Punjab,2025-01-14,,Inactive,2060.67,Unique,present,MISSING,PROVIDED,PROVIDED
MCH8509,Raman Hans,5699,Apparel,Individual,Lucknow,Uttar Pradesh,2024-05-16,XXXX2100,Inactive,0.882,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH1019,Iyer Thaker,5699,Apparel,Partnership,Kolkata,West Bengal,2025-05-23,XXXX9462,Active,1036.37,Unique,present,MASKED,PROVIDED,MISSING_OR_INVALID
MCH8957,Madan Kothari,5699,Apparel,Sole Proprietorship,Ludhiana,Punjab,,XXXX2329,Active,934.34,Found Duplicate,missing,MASKED,PROVIDED,PROVIDED
MCH1567,Samra Plc,5699,Apparel,Individual,Mumbai,Maharashtra,2023-07-23,XXXX0316,Inactive,1417.9,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH2179,Chanda Sura,5699,Apparel,Private Limited,Jalandhar,Punjab,2026-01-07,XXXX4523,Active,1281.24,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH7106,Mody Mitter,5699,Apparel,Individual,Bengaluru,Karnataka,2023-11-06,ZNDK0366125245871,Active,574.51,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH5265,"Jain, Jaggi And Gara",5699,Apparel,Individual,Jaipur,Rajasthan,2023-10-05,XXXX8547,Active,617.01,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH7974,Kari Inc,5699,Apparel,Individual,Delhi,Delhi,2023-05-19,QWIC4307587311546,Unknown,4305.95,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH1792,Palan Naidu,5699,Apparel,Partnership,Bengaluru,Karnataka,2023-01-28,JXLM1363091809821,Active,443.5,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH8756,Warrior Inc,5699,Apparel,Private Limited,Jalandhar,Punjab,2023-10-04,9910438985,Unknown,1476.03,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH4648,Tara Pandya,5699,Apparel,Partnership,Chennai,Tamil Nadu,2026-01-02,TEXQ3961216144905,Active,852.19,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH3678,"Ramanathan, Oza And Aggarwal",5699,Apparel,Partnership,Jalandhar,Punjab,2023-03-04,9191196267,Active,1617.86,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH9332,Gala Inc,5699,Apparel,Private Limited,Amritsar,Punjab,2023-03-21,XXXX9903,Active,1348.88,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH2009,"Tiwari, Naidu And Muni",5699,Apparel,Partnership,Pune,Maharashtra,2024-04-05,NVFX6549311428381,Active,0.732,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH3340,Bhargava Llc,5699,Apparel,Sole Proprietorship,Kolkata,West Bengal,2025-10-12,,Suspended,4266.92,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH6488,"Cheema, Dubey And Kala",5699,Apparel,Private Limited,Mumbai,Maharashtra,2024-11-14,,Active,1180.07,Unique,present,MISSING,PROVIDED,PROVIDED
MCH7432,Taneja Hari,5699,Apparel,Sole Proprietorship,Bengaluru,Karnataka,2025-11-24,,Active,1291.31,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH5944,Arya Inc,5699,Apparel,Partnership,Jaipur,Rajasthan,2025-03-31,,Active,394.63,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1674,"Bansal, Babu And Bansal",5699,Apparel,Individual,Chennai,Tamil Nadu,2024-03-11,,Active,0.811,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH7033,Mani And Sons,5699,Apparel,Partnership,Mumbai,Maharashtra,2023-06-07,,Unknown,2767.54,Unique,present,MISSING,PROVIDED,PROVIDED
