user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment
USR 52453,Tanveer Bora,SRYFE1748M,6374 1086 9152,,Kolkata,West Bengal,"₹15,729",Retired,01-10-2026,Done,Medium
USR-72124,Triya Walia,NRPMD1578I,0098 5229 3674,18-Jun-1995,Chennai,Tamil Nadu,12432,Retired,,VERIFIED,LOW
USR-72857,Onveer Sem,,155702075883,1985-12-15 03:05:25,JPR,Rajasthan,,Self Employed,1760647598,VERIFIED,Low
USR83080,Ikshita Mutti,LYYKM1219X,549748588973,10-16-1979,Pune,Maharashtra,"Rs. 27,793",Business Owner,19/03/2026 01:20 AM,Under Review,high
USR89093,SACHI SODHI,FYONQ3813N,964284453783,26/05/1965 08:35 PM,delhi,Delhi,-14044,Gig Worker,1757945605,V,low
USR22374,UPMA SAGAR,GZRLA3913O,,06-Sep-1974,kolkata,West Bengal,30445,Unemployed,2026/02/17,APPROVED,LOW
usr91124,Om Ben,UYATS4644A,112455842064,575569305,mumbai,Maharashtra,15833,Unemployed,1714625501,Done,LOW
USR42842,Lee1a Kuruvi11a,PRDCZ7762D,475312848076,14/01/1978 07:17 PM,Hyd,Telangana,"Rs. 10,223",Business Owner,17/03/2025,Done,medium
USR 22097,Dalaja Bandi,VXXOS1151R,291836654326,29/09/1987,jaipur,Rajasthan,14666,Freelancer,,APPROVED,low
USR25182,Abeer Pall,YMQPS7536H,931542295863,07-15-1983,LDH,Punjab,33673,Gig Worker,2024/08/29,KYC_DONE,Low
USR98141,Radha Dave,SOXBR1835P,3963434823,,Amritsar,Punjab,11066,Self Employed,11-10-2025,Under Review,Low
USR93763,Kabir K0rpa1,RYKUP5784S,,06-01-1998,delhi,Delhi,31397,Business Owner,1736584737,P,low
USR63140,Falan Dave,MVX0X7597Z,581894169335,,delhi,Delhi,14699,Gig Worker,01-20-2025,V,LOW
USR11515,Upma Natt,MNBIT1454Q,,,Jalandhar,Punjab,"Rs. 21,697",Farmer,20-Jul-2024,P,medium
USR19143,Ethan Goda,CTEFH7021F,3298 1375 1784,06/10/2005,Mumbai,Maharashtra,"INR 23,362",Freelancer,20-Mar-2024,KYC_DONE,high
USR-95415,Chaitanya Thaker,ZDEGY9506Y,7319 8353 9399,1969-11-24 19:18:32,amritsar,Punjab,"INR 13,837",Gig Worker,2024/08/25,Verified,LOW
USR 18202,Abhiram Raja,RAE1D7695D,838979935730,13/09/1975,jaipur,Rajasthan,30.6k,Gig Worker,2025/08/23,Verified,low
USR 80606,Laban Chaudhuri,TFSEU6471W,4371101468,04-06-1992,jaipur,Rajasthan,"₹38,286",Unemployed,04-Jul-2025,VERIFIED,Medium
USR48202,Laksh Bajaj,QXDZA9341Q,XXXX-XXXX-6358,03-19-1996,LDH,Punjab,25264,Business Owner,1749687022,Done,medium
USR60098,Omisha Krishnamurthy,varaj4082l,972154375029,1990/10/01,Jalandar,Punjab,"INR 35,404",Unemployed,2024/11/26,APPROVED,low
USR87240,  Jyoti Sur  ,IEUYM4669L,7806-9669-4702,05/10/1968,delhi,Delhi,"Rs. 89,763",Farmer,18/03/2025 10:56 AM,V,High
USR-17634,Xiti Raman,XKEOA9409N,XXXX-XXXX-9759,26-May-1962,delhi,Delhi,14075,Farmer,,Rejected,Medium
USR-94422,Umang Sarin,ZKEYY4429E,802333206072,05/09/2002 04:54 PM,kolkata,West Bengal,8533,Retired,12/10/2024,V,MEDIUM
USR42355,Laksh Thaman,ichkb2482r,5540 8692 7386,21/07/1990,Hyd,Telangana,Not Available,Unemployed,,KYC_DONE,Low
usr48236,Saumya Vala,HCNXC9103B,243601081793,187823410,Bengaluru,Karnataka,Not Available,Retired,10/05/2025,Done,low
USR 14548,JAIRAJ MORE,TAGAL 2883 H,447553656723,20-Oct-2003,lucknow,Uttar Pradesh,26619,Business Owner,,APPROVED,Medium
USR95526,PeterKala,JFELW9526F,4930 4644 3534,05-10-1983,Hyd,Telangana,27217,Student,2026-01-21 08:19:12,Done,Low
USR71074,The0d0re Saran,agesh3576u,XXXX-XXXX-8260,1978/05/01,Hyderabad,Telangana,"Rs. 14,256",Retired,1709669571,Done,low
USR-25977,Naveen Iyengar,lgjdz5392o,5271 5328 0398,09-09-1969,Poona,Maharashtra,"Rs. 13,050",Unemployed,1717216113,APPROVED,Low
USR67136,Raghav Kaul,ZLKXI 6466 T,5749-0960-4432,,Calcutta,West Bengal,16.7k,Business Owner,2024/11/28,Done,Low
usr_62629,NathanielHans,NZWAV 5535 W,8499 8261 9358,06-Sep-1962,Mumbay,Maharashtra,34561,Salaried,2026/01/23,IN_PROGRESS,low
USR34004,Januja Suresh,SBMKK9240L,566113415633,26/02/1978,BLR,Karnataka,34370,Student,2024/09/15,APPROVED,Medium
USR40439,HEMAL SRINIVASAN,WXYUJ0432R,XXXX-XXXX-4268,04/08/2000,HYDERABAD,Telangana,Not Available,Gig Worker,02-23-2026,VERIFIED,LOW
USR31030,Xiti Ray,QSJNR1376Z,659807156517,18/04/1981,jalandhar,Punjab,"₹24,426",Business Owner,08-28-2025,VERIFIED,MEDIUM
USR79295,Wahab Char,WASTI6010Z,XXXX-XXXX-3406,115339758,kolkata,West Bengal,"INR 64,023",Freelancer,2024-08-29 13:40:21,VERIFIED,Low
usr80825,Manthan Karan,BPSUE 1888 N,144232941518,,Bombay,Maharashtra,"₹13,454",Gig Worker,2024/09/26,Rejected,MEDIUM
USR48112,Nandini Naik,EYWIV6137N,,1982-08-15 15:19:40,pune,Maharashtra,"INR 12,815",Retired,12-Sep-2024,R,LOW
USR85258,Raagini Narain,UHNNE4441C,166004939279,26-Dec-1976,Poona,Maharashtra,"₹55,145",Retired,19/02/2025 10:29 AM,VERIFIED,Low
USR86570,Yahvi Rai,HVSEK9568Z,145298156962,-243045600,kolkata,West Bengal,37623,Gig Worker,,R,Low
USR88567,  Naksh Ahluwalia  ,OSBRG1438,3341968699003,,Pune,Maharashtra,"₹30,641",Farmer,2026/01/08,KYC_DONE,Medium
USR93778,Utkarsh Tiwari,QITKS-8807-X,XXXX-XXXX-5012,1974/10/24,LKO,Uttar Pradesh,"INR 16,027",Business Owner,26-Dec-2025,V,MEDIUM
USR 52141,Yashoda Tandon,fzzby9534f,956357197881,1997/10/20,Chennai,Tamil Nadu,10864,Student,2024-02-01 13:05:08,APPROVED,LOW
USR50106,janaki mani,EALPW1624U,3475 7930 8688,05-21-1977,Bengaluru,Karnataka,47551,Student,07/07/2024,VERIFIED,low
USR32614,Jagvi Bahl,zaqhb7231j,4879339895839,02-07-2005,Chennai,Tamil Nadu,92859,Student,19/11/2024 05:30 AM,Done,low
USR29799,Amrita De,LSORU2616M,XXXX-XXXX-0644,09-23-1987,Hyderabad,Telangana,Not Available,Farmer,21/03/2024,V,LOW
usr66250,Ojas Dalal,BDGEG6184N,1141 8441 0362,09/11/1974 11:34 AM,Chennai,Tamil Nadu,"Rs. 62,819",Salaried,05-27-2025,KYC_DONE,Medium
USR62412,Aayush Sarna,RUCYJ0962,,03-13-1985,JPR,Rajasthan,36.6k,Student,19/02/2026,P,LOW
USR16767,aachal raman,WITWZ1703,236205904972,1988/06/14,jalandhar,Punjab,"INR 18,733",Student,,KYC_DONE,low
USR 26792,NILIMA BATH,RGIKN4424V,713311584019,13-Jan-1995,Mumbai,Maharashtra,"INR 28,000",Farmer,2024-07-02 02:24:43,V,unknown
USR14026,  Unnati Ganesh  ,ETZEO7285L,5771 9483 7053,1994-01-22 23:26:31,HYDERABAD,Telangana,,Student,,Verified,LOW
USR-92126,Reyansh Acharya,sxrkl3895d,XXXX-XXXX-4281,990393053,delhi,Delhi,"₹18,355",Freelancer,2025/01/03,KYC_DONE,LOW
USR 35397,Jatin Krish,ENRZY0076Q,7067-9767-4251,1972/07/26,LDH,Punjab,19430,Gig Worker,14-Mar-2024,Under Review,High
USR-69454,Leena Krish,XECMY 2176 L,392757829345,06-27-1965,LKO,Uttar Pradesh,"Rs. 25,607",Student,2025-07-21 05:48:56,Done,High
usr22207,  Alka Palan  ,renqk1028k,3897 9910 2428,27/09/1997 11:33 AM,lucknow,Uttar Pradesh,35735,Salaried,,KYC_DONE,LOW
usr_28865,Jhalak Murthy,EHTEX0098B,,2006/08/28,lucknow,Uttar Pradesh,"₹28,146",Business Owner,10-08-2024,Verified,Low
USR77100,ManthanBhandari,ERZQH5817Y,1295954859349,,Calcutta,West Bengal,38121,Retired,2024/08/25,Done,low
USR29077,Gauri Vala,JFTSW4818T,069203394194,25-Oct-1976,Bangalore,Karnataka,"Rs. 51,354",Freelancer,08/01/2024 08:29 PM,KYC_DONE,Medium
USR 38988,Urvashi Dora,OESTA4426,8478184681,01-05-1997,Bengaluru,Karnataka,"₹39,420",Salaried,06-25-2025,Done,low
USR98262,Theodore Natt,AVXLW4719L,XXXX-XXXX-1576,12/01/1976,amritsar,Punjab,15675,Student,20-Nov-2024,KYC_DONE,Low
USR39124,Kalpit Zacharia,,1350086691966,1981-03-15 22:13:37,Lucknow,Uttar Pradesh,"₹15,143",Business Owner,05/11/2025 08:46 PM,APPROVED,LOW
USR20836,Jackson Mohan,vlgzc2362p,703652258765,19/04/1970,Chennai,Tamil Nadu,"₹73,787",Business Owner,2024/02/07,Verified,Low
USR74124,Baljiwan Reddy,JPVYL0923N,,27-May-2005,jalandhar,Punjab,-28069,Unemployed,23/04/2025 07:18 PM,KYC_DONE,Low
USR21300,Diya Sengupta,RREAD0435X,237871834529,12-08-1964,Pune,Maharashtra,,Retired,2024-04-28 16:30:24,VERIFIED,LOW
USR-98633,Yochana Ben,WMGIK9253U,XXXX-XXXX-3034,06/04/2005,bengaluru,Karnataka,13093,Salaried,06/12/2025 01:25 AM,V,LOW
USR72741,EKTA RAJ,BCZPG8687D,,09/02/1963,LDH,Punjab,12811,Freelancer,26/10/2024 09:22 AM,Verified,Medium
usr21789,Krishna Dey,QTKJV4136A,3305 6208 3529,,ludhiana,Punjab,,Gig Worker,,Rejected,Medium
USR98241,JYOTI CHAUHAN,JGQII1343G,,,Ludhiana,Punjab,37121,Student,2024-03-09 00:34:49,Verified,medium
USR23012,EKIYA HALDER,IAWYO7152J,XXXX-XXXX-4769,26/06/1964 11:06 PM,Jalandhar,Punjab,,Self Employed,21/06/2025,V,LOW
USR71504,Yug Hora,XH0L16368X,670047609258,06/05/2005 11:22 PM,Chennai,Tamil Nadu,55316,Gig Worker,,Rejected,Medium
17255,Anusha Pant,WRTOB 7644 E,XXXX-XXXX-0047,04/12/2007,mumbai,Maharashtra,15314,Gig Worker,03-03-2026,IN_PROGRESS,low
62706,GAURANG AGATE,DJASW0247S,035165572866,,JPR,Rajasthan,25.5k,Gig Worker,04-22-2024,Under Review,low
90492,Akshay Mannan,KOBHD 1856 Z,5037473532052,23/06/1986,LDH,Punjab,42279,Freelancer,23-Sep-2025,V,LOW
USR24185,Amruta Bora,SOXKU0767H,7431-8756-0518,1994/09/07,Amritsar,Punjab,51720,Freelancer,2025/05/26,VERIFIED,low
usr13868,Laban Boase,KQPTO0245F,XXXX-XXXX-7972,1977-11-19 21:45:28,Ludhiana,Punjab,"₹16,282",Self Employed,12-05-2025,Verified,Low
USR51147,AAHANA KAUR,HDLBY1947M,772035742333,07/12/1988,Poona,Maharashtra,22287,Self Employed,2024/04/09,PENDING,Low
usr23623,Zansi Varghese,PUCNA8528C,5006392282979,1981/09/07,Jalandar,Punjab,"INR 9,246",Farmer,,V,Low
USR80024,Dev Kanda,WUCLS3005K,,1977-12-15 20:44:34,JPR,Rajasthan,67466,Freelancer,13-Sep-2024,V,high
USR88664,Gayathri Sagar,LSZKD9074W,118179978026,1960-01-10 18:32:14,Chennai,Tamil Nadu,,Salaried,12-14-2025,V,Low
USR48592,BHAVIKA RANDHAWA,IIUEM9016Z,XXXX-XXXX-8269,09-19-1992,JPR,Rajasthan,30.0k,Salaried,22/01/2025,Verified,LOW
USR 79215,Leena Atwal,LPVTP 8222 Q,911393162555,04/05/2007,BLR,Karnataka,35939,Freelancer,29/01/2025,P,MEDIUM
USR75718,Qadim Muni,RJHXX9084,,09-04-1986,Lucknow,Uttar Pradesh,71437,Business Owner,29/03/2025,V,low
USR26517,Frado Sawhney,NCSIM 7475 I,189933555925,1999/06/26,mumbai,Maharashtra,62412,Farmer,2026/02/07,Verified,Low
USR97768,zaid khatri,cbkyp6197f,1274578755,29-Aug-1969,Amritsar,Punjab,14665,Student,23/11/2024 07:30 PM,V,Unknown
USR20968,AGASTYA DUGAL,,966752481744,,Hyd,Telangana,22936,Gig Worker,08-Jan-2024,APPROVED,medium
USR 70067,Xiti Dora,HTJNP5508Z,153213861914,1997/09/27,Bombay,Maharashtra,30092,Retired,1728497372,KYC_DONE,medium
USR51450,Qabil Shan,PTUJI6361J,784171975496,13/01/1996,jaipur,Rajasthan,Not Available,Business Owner,26/12/2025,Verified,LOW
USR57716,Isha Agate,FODSB1912R,,02-27-1968,Jaipur,Rajasthan,14257,Retired,2024-01-08 21:06:20,Verified,LOW
USR68555,Tarak Bala,NOAXB3665R,613161756194,06/03/2007 11:34 AM,pune,Maharashtra,"₹41,166",Retired,07-12-2024,Rejected,low
USR87671,Dipta Dube,NBJAU9896U,5607-9904-5339,18/06/1966 11:23 PM,kolkata,West Bengal,31366,Student,,PENDING,LOW
USR26635,Zaid Upadhyay,OWPHY6964G,063212526228,01-19-1981,Delhi,Delhi,,Student,01-21-2024,FAILED,MEDIUM
USR15316,Jagvi Kaur,fbcae7966p,201619416001,14/05/2003 09:06 PM,Dilli,Delhi,26.9k,Business Owner,10/12/2024,APPROVED,HIGH
USR17177,Unnati Som,cvyrk5519k,201682721182,1982/06/14,Calcutta,West Bengal,22800,Gig Worker,23/07/2025 11:25 AM,P,LOW
USR19072,Aadi Deep,XTVTP8758E,0170 3116 1367,2007/03/07,Madras,Tamil Nadu,21661,Salaried,16/07/2025 06:19 AM,APPROVED,low
USR-49518,Avni Kota,UX0GH6864Q,729291283688,,Mumbai,Maharashtra,26635,Self Employed,2024/12/26,Verified,Low
USR21937,Akshay Mand,RWHMR1014C,362770222928,11-11-2007,BLR,Karnataka,32405,Student,1726063198,Verified,Low
USR11254,  Kavya Wali  ,ZKKVM1561F,7927706219192,1128448906,Jaipur,Rajasthan,-20553,Business Owner,2024-05-05 22:32:24,V,low
usr70056,Patrick Parikh,taors6361v,467979556106,1967-04-20 12:02:25,Chennai,Tamil Nadu,41.1k,Farmer,04-Sep-2025,Verified,low
USR90824,Shivansh Sengupta,YIAFO1076X,579352143671,05-02-1971,jaipur,Rajasthan,,Business Owner,07-05-2024,APPROVED,low
usr30495,Gaurav Doshi,DKHKD-9874-E,389697504927,10/08/1976,MUMBAI,Maharashtra,"₹57,126",Unemployed,24/08/2024,VERIFIED,Low
USR78118,Ira Nagi,FDLYO-6866-K,231367520006,1990-06-25 07:41:00,Kolkata,West Bengal,"₹50,432",Business Owner,07-11-2024,KYC_DONE,Medium
USR52185,Onkar Hegde,RKYOA4478U,426883854960,1964/02/11,HYDERABAD,Telangana,Not Available,Self Employed,1709624478,APPROVED,LOW
USR61691,  Champak Dalal  ,JCJFZ 3352 Q,582771275394,813886784,Calcutta,West Bengal,38007,Salaried,2025-04-21 17:14:44,Verified,Medium
usr_60344,Vritti Sandal,SQYLJ7438L,569937904670,,New Delhi,Delhi,"Rs. 8,490",Student,07-Mar-2024,VERIFIED,LOW
USR48403,VanshaTata,UDZUY6356K,411281736510,1973/01/18,Lucknow,Uttar Pradesh,22573,Farmer,17/03/2024,VERIFIED,LOW
USR-61177,Yochana Mallick,KDCRY0004,437900389978,1977-10-30 13:00:03,New Delhi,Delhi,20821,Salaried,2025-08-29 22:17:51,APPROVED,Low
USR18389,Laban Soman,,5016525497031,1967-10-31 06:13:00,Jalandhar,Punjab,47324,Farmer,2025-11-06 01:25:05,Done,unknown
USR-47945,Hemani Bhattacharyya,XHWHS9440W,433722559560,21/08/1964,New Delhi,Delhi,32819,Unemployed,,VERIFIED,Low
USR21754,JEREMIAH KHANNA,BSYCV6187V,4148-4998-9052,03-Feb-1969,bengaluru,Karnataka,Not Available,Student,02-14-2025,Done,Low
USR39390,RAJATA DE,KMMYM 8962 X,1905 7548 6193,22-Sep-2001,Delhi,Delhi,-15449,Student,17-Jul-2024,Verified,Medium
89311,Ria Gara,YPJZH6934A,923833386977,17/09/2004 08:59 PM,lucknow,Uttar Pradesh,"Rs. 22,201",Farmer,,REJECTED,Low
47921,Faris Kalla,GJLCU8906,9878-6675-8160,24/01/1987,Jalandhar,Punjab,24768,Retired,2026-01-03 13:06:38,VERIFIED,MEDIUM
USR 13413,Vasudha Mandal,XDASJ9789D,086351858270,01-14-1994,Bangalore,Karnataka,"₹31,685",Retired,02-03-2024,Done,Low
USR-36162,  Chakradev Madan  ,XKOXI6406B,029432776129,20/09/1974,HYDERABAD,Telangana,"₹16,532",Salaried,12-21-2025,Done,LOW
USR26876,Praneel Pathak,JJ1QV6843Y,0249776830157,1965-11-09 16:12:18,jalandhar,Punjab,10407,Self Employed,2025-08-25 12:25:16,REJECTED,Low
USR10845,WAHAB GOLLA,TPWLV5865K,990361650863,23/10/1968 06:11 AM,Pune,Maharashtra,-17955,Salaried,03-26-2026,R,MEDIUM
USR93755,Aarini Balasubramanian,SSTZP8492,1390-0369-4168,05/06/1991,Amritsar,Punjab,13061,Unemployed,2024-07-04 00:02:14,Under Review,Unknown
USR 99982,Darpan Khare,fxfuq7669x,980150734279,08/11/1992 03:38 AM,Delhi,Delhi,"Rs. 21,775",Student,11-Jan-2024,Done,High
USR 22316,Lohit Lal,MWXTD7081L,3731 3639 2726,16/11/2002 02:31 AM,Jalandhar,Punjab,40.6k,Freelancer,09/03/2024 05:15 AM,Under Review,Medium
USR95022,  Imaran Dar  ,BRXUP2805L,5522 5683 3316,11-13-1981,LKO,Uttar Pradesh,,Farmer,05-26-2024,P,LOW
USR94119,Sai Pau,XAEYZ5392P,135278586683,26/12/1984,kolkata,West Bengal,76491,Business Owner,1718169813,Verified,LOW
USR22522,Riya D’A1ia,MAMCP-8364-C,7821 8739 6867,2005/02/10,Ludhiana,Punjab,"₹20,443",Freelancer,16-May-2025,Verified,Medium
USR 80202,Aadi Aurora,YHRHH1539K,5904 1347 2401,25/03/1965 07:54 PM,BLR,Karnataka,31707,Salaried,03-05-2025,Done,LOW
usr85204,Jha1ak Char,UNJEV 4594 H,XXXX-XXXX-0366,01/04/1999,Ludhiana,Punjab,16.9k,Freelancer,01/06/2024,Verified,low
USR84273,Wakeeta Gangu1y,EOTHM7691N,741042932168,10-14-1961,lucknow,Uttar Pradesh,17064,Unemployed,2026/01/03,IN_PROGRESS,LOW
usr13173,Ekanta Natarajan,SFFVR-2507-I,,18-Oct-1977,lucknow,Uttar Pradesh,Not Available,Business Owner,2024/12/05,VERIFIED,medium
USR25057,Triya Randhawa,zwqbz3136w,125317584602,17-Dec-1964,Hyd,Telangana,,Business Owner,,KYC_DONE,Low
USR58092,Yauvani Joshi,RREQS-8496-G,6681-8884-3620,23-Jul-1996,JPR,Rajasthan,24.8k,Business Owner,2025/05/03,Verified,Medium
USR85972,  Fiyaz Bera  ,PZDMB1128S,580106583093,133590811,Calcutta,West Bengal,44726,Unemployed,25/06/2025,P,UNKNOWN
USR24183,FAQID BALAN,BCGLV9739,7454-8015-8298,15-Mar-1992,Calcutta,West Bengal,"INR 23,718",Farmer,26/08/2025,REJECTED,low
USR83207,  Divya Murty  ,XWFGA1235G,419999560893,30/12/1969,DELHI,Delhi,,Business Owner,2025-02-23 23:31:08,APPROVED,High
USR22047,Aahana Dani,EBCVC8252,3792-0752-6313,12-14-1998,MUMBAI,Maharashtra,13904,Freelancer,05-20-2024,Done,Low
USR22242,Edhitha Kota,RLFEF3195A,5585-7914-4524,1984/09/10,Ludhiana,Punjab,"INR 16,715",Freelancer,12-23-2025,Verified,low
USR80006,Vrinda Pathak,BEHOE0855U,XXXX-XXXX-2998,08/11/1996,LDH,Punjab,24163,Gig Worker,04/04/2025,Reject,Low
USR-38799,Maya Sane,KVTTR6036G,3755-8782-0532,252673962,Poona,Maharashtra,18818,Self Employed,21-Sep-2025,Done,low
usr_12657,OESHI MURTY,CGKSW4750X,542836368154,12/05/1968 02:27 AM,jaipur,Rajasthan,"₹46,174",Student,01-10-2024,APPROVED,Low
USR42651,ANJALI KHARE,,4753-3597-4564,1961-10-01 13:44:13,Lucknow,Uttar Pradesh,"Rs. 11,847",Farmer,24/03/2026,REJECTED,low
usr52343,Kevin Pant,QOKKW1738K,872974888047,21/02/1982,Hyd,Telangana,"₹66,464",Freelancer,25-Feb-2024,APPROVED,low
USR12035,Gaurangi Mander,XNXWO5221X,9778-7188-2584,18/08/1976 06:27 PM,BLR,Karnataka,"Rs. 16,132",Freelancer,2024-12-17 17:23:56,PENDING,Medium
USR27148,Isha Dada,fylns7371o,025287557264,1975/07/25,Poona,Maharashtra,37423,Unemployed,01/08/2024 01:35 AM,KYC_DONE,MEDIUM
USR21102,Nitesh Viswanathan,QHABO6767I,4660874646829,1990/04/01,Calcutta,West Bengal,"₹33,864",Student,11-09-2025,V,LOW
USR14499,SudikshaJha,ABHUR8287P,XXXX-XXXX-7766,09/06/1969,Jaipur,Rajasthan,27200,Retired,1722293899,APPROVED,unknown
USR35075,Aachal Sanghvi,WNRCT-8129-W,268543969064,1987-07-19 11:37:22,lucknow,Uttar Pradesh,"Rs. 20,461",Student,20/12/2024 04:24 AM,V,Low
USR84115,henry andra,NHYED9939C,0221 4210 9825,11-25-1981,LDH,Punjab,,Self Employed,2024/05/05,Verified,Low
USR70255,Dayita Shenoy,CFV1F4698N,091511220613,02-02-1981,jalandhar,Punjab,-23727,Farmer,02-20-2026,Done,LOW
USR92222,Dhruv Kaul,FODZB5003X,0458 6671 6210,09/09/2004,Jalandar,Punjab,14580,Farmer,03-02-2026,REJECTED,Medium
USR16742,Urvashi Sinha,YEZWM8774Q,6641-8207-6739,1984-10-12 16:03:36,pune,Maharashtra,"₹49,263",Freelancer,20-Jul-2024,V,Medium
USR-23453,Girish Munshi,WICFP7673C,XXXX-XXXX-8115,03/02/2006,Poona,Maharashtra,"Rs. 11,770",Freelancer,03/01/2025 01:21 AM,Done,low
usr73311,AADI ISSAC,PBGGS1519S,6010 6146 6289,1960/07/14,bengaluru,Karnataka,17237,Gig Worker,08/02/2024 06:51 AM,APPROVED,low
USR31520,GIRINDRA GARDE,GAXJF2954G,3363 4853 4475,11/06/1981,HYDERABAD,Telangana,19783,Self Employed,05-Jul-2025,Done,low
USR52451,Ekta Parikh,XGRBP-0389-K,2018 4606 8739,665513437,bengaluru,Karnataka,,Self Employed,10/02/2024,APPROVED,high
USR72466,Parth Muni,KAPKA6725A,320933391957,12-Oct-1977,DELHI,Delhi,"Rs. 14,555",Self Employed,30-Dec-2025,VERIFIED,Low
USR32272,Yashawini Uppal,EKYEC-0101-V,7295 8935 4339,,MUMBAI,Maharashtra,"₹18,599",Salaried,26-Oct-2025,APPROVED,Low
USR80122,Finn Sharma,zfrgs9154q,625627971699,17/05/1984,Jalandhar,Punjab,"₹18,747",Gig Worker,20/03/2024,Verified,High
usr17160,charita patel,PMVSO2453A,885912602834,12/08/2005,MUMBAI,Maharashtra,35.5k,Freelancer,,V,low
USR70060,Unni Krishnan,IHSUB6890,411356817606,30/01/1998,Jalandar,Punjab,17.4k,Self Employed,2026/01/08,Under Review,low
USR32402,Yachana Rajagopal,EPUTY4832F,955216703364,29/01/1961,delhi,Delhi,17023,Business Owner,17/01/2024,APPROVED,Low
USR40567,Balhaar Manda,XLPUZ4164G,8238 5405 7084,1125966859,lucknow,Uttar Pradesh,13719,Salaried,22/11/2024 08:45 PM,Under Review,LOW
USR94093,AYUSHMAN CHAUDHURI,PXVLH3849U,1869 5911 3151,01/03/1989 06:56 AM,Jaipur,Rajasthan,-35524,Farmer,,IN_PROGRESS,low
usr_96144,Sarthak Vohra,EQADB0305S,363359599326,1022121297,MUMBAI,Maharashtra,Not Available,Farmer,2025-12-21 19:59:51,VERIFIED,LOW
USR-21058,Charita Khare,LVM1T2220G,9208 6678 2534,13/03/1978 02:15 AM,Delhi,Delhi,"Rs. 48,604",Retired,13/07/2024 07:53 AM,Verified,LOW
USR28152,Matthew Sastry,PFYLL4712B,XXXX-XXXX-2850,2005/02/19,Madras,Tamil Nadu,21165,Business Owner,,V,LOW
62251,DARPAN BALAKRISHNAN,YLVQC4261P,5686 0368 6085,25-Aug-1996,Amritsar,Punjab,12451,Salaried,07-Jan-2025,Verified,LOW
usr_33905,Vincent Balakrishnan,WKGAX 4927 X,,05-26-1985,Delhi,Delhi,"INR 21,182",Unemployed,21/04/2025 03:04 PM,APPROVED,low
USR-52379,Wridesh Dhaliwal,UMEBU7193F,XXXX-XXXX-6443,1971/08/17,LKO,Uttar Pradesh,28914,Salaried,24/02/2026,Done,high
USR91269,Urvashi Sabharwal,HTRWE2777I,,136635127,Ludhiana,Punjab,"₹19,901",Salaried,2025-12-16 16:32:38,V,low
USR19770,Rayaan Dani,VKAJX1223U,056362628997,10-09-1964,jaipur,Rajasthan,47788,Salaried,30/11/2025 12:02 AM,R,medium
usr97071,Dayamai Ravel,YXDXX3865U,4631528991670,1980-05-27 00:33:38,Delhi,Delhi,16379,Unemployed,21-Dec-2024,Verified,high
usr19435,MUGDHA RAMAN,PLXEC1699O,522335060344,12-May-1975,ludhiana,Punjab,15920,Self Employed,31-Dec-2025,V,LOW
USR69746,Nilima Koshy,VBIZH 0800 R,6719-5432-7512,1981-12-28 11:52:44,Calcutta,West Bengal,22763,Business Owner,28-Jan-2024,Verified,HIGH
USR 77972,Aarnav Warrior,YKCPU-3345-C,841726119251,2000-03-17 22:31:20,LKO,Uttar Pradesh,50362,Self Employed,11/02/2025 12:06 PM,APPROVED,LOW
USR-62597,Triveni Bhatnagar,RBJLV2278S,542286120424,,Hyderabad,Telangana,65835,Student,09-21-2025,APPROVED,Low
76153,Aashi Khosla,,6647 5346 3613,30-May-1974,HYDERABAD,Telangana,"INR 26,371",Farmer,08/12/2024 04:15 PM,APPROVED,low
usr_85692,Neha Jaggi,TMTMG5820,,15-Aug-1980,jaipur,Rajasthan,112524,Business Owner,2025/10/18,V,Medium
54300,Gagan Shah,FVMWY6094O,5675-2948-9892,06-04-1970,mumbai,Maharashtra,Not Available,Salaried,02-02-2026,R,LOW
31258,Frederick Bhagat,LYUJW7958F,783708929992,2003/07/29,chennai,Tamil Nadu,"Rs. 9,033",Unemployed,05-07-2025,APPROVED,high
USR50892,Nakul Thaman,OYGBY6834L,6172-4334-0969,-259171241,chennai,Tamil Nadu,19165,Student,22/08/2024,APPROVED,Low
USR28186,Ganga Kadakia,HYSZA 2311 E,369583148595,02-Apr-2004,jaipur,Rajasthan,34145,Farmer,,V,low
USR39939,Damyanti Kalita,,938547544678,16-Aug-1996,ludhiana,Punjab,"₹18,522",Unemployed,21/01/2026,Verified,medium
usr46791,Kashish Chaudhry,IFPEX0472P,5242426491990,11-04-1973,LDH,Punjab,"INR 26,381",Retired,20/10/2025 02:48 PM,REJECTED,low
USR 12987,Tarak Shan,WBAMJ4041O,2439 8427 2266,,Amritsar,Punjab,44.6k,Self Employed,,V,medium
USR15677,SHIVANI RAJAGOPAL,IGEBV0363A,2649 6903 0487,1971-09-19 20:51:59,JPR,Rajasthan,35015,Business Owner,2025-05-17 20:13:23,V,Low
USR19923,Neel Aggarwal,KRZJV5283P,650136689794,458178657,Jalandar,Punjab,"Rs. 54,434",Self Employed,2024/01/14,KYC_DONE,Low
USR39412,  Yashoda Dubey  ,,5123462538,2002-08-26 10:22:25,BLR,Karnataka,,Unemployed,2026/01/21,Done,Low
