txn_id,timestamp,timestamp_status,user_id,merchant_id,amount,amount_status,utr,utr_status,mcc,mcc_status,status,full_name,pan,pan_status,aadhaar,aadhaar_status,date_of_birth,age_status,city,state,monthly_income,income_status,occupation,signup_timestamp,signup_date,account_age_days,signup_status,risk_segment,kyc_status,merchant_name,mcc_mer,merchant_category,business_type,city_mer,state_mer,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,merchant_id_category,onboarding_date_status,settlement_account_status,merchant_status_status,ticket_size_status,txn_id_clean,dispute_count,total_disputed_amount,latest_reported,top_reason_code,max_severity,is_kyc_linked,is_merchant_linked,is_disputed,mcc_derived,age,flag_amount_anomaly,flag_utr_invalid,flag_missing_utr_and_failed,flag_mcc_invalid,flag_kyc_doc_invalid,flag_kyc_doc_missing,flag_underage,flag_income_anomaly,flag_rejected_kyc_active,flag_under_review_kyc_active,flag_brand_new_account,flag_merchant_suspended,flag_merchant_status_unknown,flag_ticket_size_imputed,flag_amount_vs_ticket_mismatch,flag_high_severity_dispute,flag_unauthorized_reason,flag_disputed_amount_mismatch,flag_unlinked_kyc,flag_unlinked_merchant,txn_hour,txn_day_of_week,is_weekend,is_night_txn,flag_round_amount,signup_date_parsed,days_since_signup_at_txn,user_txn_count,user_total_volume,user_dispute_count,user_failed_count,user_distinct_merchants,user_max_single_txn,user_failed_rate,user_avg_amount,user_std_amount,user_amount_zscore,flag_amount_zscore_outlier,user_income_to_spend_ratio,flag_income_spend_mismatch,flag_new_account_high_volume,flag_invalid_kyc_high_volume,merchant_txn_count,merchant_total_volume,merchant_dispute_count,merchant_disputed_txn_count,merchant_chargeback_ratio,merchant_ratio_insufficient_sample,flag_merchant_above_category_median,category_txn_count,category_total_volume,category_dispute_count,category_chargeback_ratio,user_cycle_score,merchant_cycle_score,flag_count,fraud_risk_score,risk_tier
TXN00017273,2026-01-14 18:30:01,VALID,USR76790,MCH6075,13085.0,VALID,UTR0709799346,VALID,4131.0,VALID,FAILED,Pranav Kulkarni,YDFXS0400W,VALID,130932592904,VALID,1979-01-05,VALID,Ludhiana,Punjab,,MISSING,Farmer,08/01/2026,2026-08-01,43.0,DATE_ONLY,Low,APPROVED,"Lad, Menon And Tiwari",4814.0,Telecom,Private Limited,Bengaluru,Karnataka,2023-06-08,3853486592,Active,709.64,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,True,True,False,0,47.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,18,2,False,False,False,2026-08-01,-199.0,1,13085.0,0.0,1,1,13085.0,1.0,13085.0,,,False,,False,False,False,4,65545.48999999999,2.0,1,0.25,False,True,1079.0,13002303.95,143.0,0.13253012048192772,0.0,0.0,2,0.13055555555555554,LOW
TXN00009281,2026-02-21 00:15:01,VALID,USR68024,MCH5104,10455.06,VALID,UTR1967979496,VALID,5812.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,5,True,True,False,,,3,38815.829999999994,0.0,0,3,24614.55,0.0,12938.609999999999,10653.535314584544,-0.23311979795101945,False,,False,False,False,4,60526.39,0.0,0,0.0,False,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00006056,2026-01-18 14:04:37,VALID,USR74396,MCH3197,12329.64,VALID,UTR9066186368,VALID,4131.0,VALID,SUCCESS,Amaira Palla,NYYAB7928,INVALID,834975787347,VALID,1965-02-06,VALID,Mumbai,Maharashtra,-32815.0,NEGATIVE,Student,,,,MISSING_DATE,Low,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,61.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,14,6,True,False,False,,,1,12329.64,0.0,0,1,12329.64,0.0,12329.64,,,False,,False,False,False,5,74321.92,0.0,0,0.0,False,False,,,,,0.0,0.0,2,0.05555555555555555,LOW
TXN00010147,2026-01-16 17:24:29,VALID,USR91777,MCH4915,19600.29,VALID,UTR0387036525,VALID,4131.0,VALID,SUCCESS,Yutika Rajagopalan,HCSFI3839A,VALID,416131851327,VALID,1967-08-18,VALID,Amritsar,Punjab,19063.0,STANDARD_INCOME,Gig Worker,12-25-2025,2025-12-25,262.0,DATE_ONLY,Low,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,59.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17,4,False,False,False,2025-12-25,22.0,1,19600.29,0.0,0,1,19600.29,0.0,19600.29,,,False,0.08568208047002046,False,False,False,4,63303.44,0.0,0,0.0,False,False,,,,,0.0,0.0,0,0.0,LOW
TXN00008021,2026-02-13 00:38:19,VALID,USR87162,MCH8216,12452.0,VALID,UTR6064791461,VALID,5912.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,4,False,True,False,,,2,22534.86,0.0,0,2,12452.0,0.0,11267.43,1675.2349595802966,0.7071067811865476,False,,False,False,False,6,45342.87,0.0,0,0.0,False,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00015299,2026-03-12 03:39:52,VALID,USR81720,MCH9260,15641.17,VALID,UTR8680623402,VALID,5812.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,3,False,True,False,,,1,15641.17,0.0,0,1,15641.17,0.0,15641.17,,,False,,False,False,False,4,39300.32,1.0,1,0.25,False,False,,,,,0.0,0.0,1,0.10277777777777777,LOW
TXN00012856,2026-03-16 23:45:31,VALID,USR76098,MCH6109,5205.0,VALID,UTR9338335376,VALID,5912.0,VALID,FAILED,,,,,,,,,,,,,,,,,,,Sampath Ltd,4814.0,Telecom,Individual,Ludhiana,Punjab,2026-01-15,6737069990,Unknown,399.08,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,23,0,False,False,False,,,1,5205.0,0.0,1,1,5205.0,1.0,5205.0,,,False,,False,False,False,4,49605.78,0.0,0,0.0,False,False,1079.0,13002303.95,143.0,0.13253012048192772,0.0,0.0,1,0.027777777777777776,LOW
TXN00002230,2026-02-27 04:10:10,VALID,USR41686,MCH3071,7504.98,VALID,UTR9557966907,VALID,5812.0,VALID,SUCCESS,Ubika Sibal,ONDCS3691W,VALID,991773094664,VALID,2004-08-20,VALID,Bengaluru,Karnataka,21627.0,STANDARD_INCOME,Freelancer,17/04/2025 04:24 AM,2025-04-17,514.0,VALID,Low,PENDING,Misra Padmanabhan,5812.0,Food & Restaurant,Sole Proprietorship,Ludhiana,Punjab,2024-07-24,IJYT4830685989652,Active,958.85,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,MISSING_OR_INVALID,,,,,,,True,True,False,0,22.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,4,4,False,True,False,2025-04-17,316.0,1,7504.98,0.0,0,1,7504.98,0.0,7504.98,,,False,0.02891825033522911,False,False,False,1,7504.98,0.0,0,,True,False,843.0,10088669.0,107.0,0.1269276393831554,0.0,0.0,2,0.05555555555555555,LOW
TXN00008304,2026-03-20 05:00:36,VALID,USR95674,MCH5401,5379.22,VALID,UTR8910180483,VALID,5311.0,MISSING,SUCCESS,Jhalak Bava,YHEPA4249T,VALID,XXXXXXXX1745,MASKED,1978-12-14,VALID,Bengaluru,Karnataka,16805.0,STANDARD_INCOME,Salaried,06/11/2025,2025-06-11,459.0,DATE_ONLY,Medium,UNDER_REVIEW,Dave Plc,5311.0,Department Store,Partnership,Mumbai,Maharashtra,2023-06-03,,Unknown,0.3231,Found Duplicate,present,MISSING,PROVIDED,PROVIDED,TXN00008304,1.0,6321.44,2026-03-19 00:00:00,UNAUTHORIZED_TRANSACTION,MEDIUM,True,True,True,1,47.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,5,4,False,False,False,2025-06-11,282.0,1,5379.22,1.0,0,1,5379.22,0.0,5379.22,,,False,0.026674699990082318,False,False,False,6,30566.46,1.0,1,0.16666666666666666,False,True,725.0,8779829.22,85.0,0.11724137931034483,0.0,0.0,4,0.1611111111111111,MEDIUM
TXN00002751,2026-08-01 18:34:26,VALID,USR62352,MCH6961,9710.26,VALID,UTR2411349944,VALID,4131.0,VALID,SUCCESS,Jagat Bora,ODRPA6743G,VALID,516017036480,VALID,1970-08-11,VALID,Jaipur,Rajasthan,23123.0,STANDARD_INCOME,Salaried,1722445667,,,MISSING_DATE,Low,PENDING,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18,5,True,False,False,,,1,9710.26,0.0,0,1,9710.26,0.0,9710.26,,,False,0.03499495451858899,False,False,False,5,39816.59,1.0,1,0.2,False,False,,,,,0.7,0.0,0,0.13,LOW
TXN00016154,2026-12-01 06:43:49,VALID,USR24396,MCH4549,7444.86,VALID,UTR9010745901,VALID,7011.0,VALID,SUCCESS,Daksha Natt,DCPPA5160Y,VALID,4873318399,INVALID,1999-07-18,VALID,Jalandhar,Punjab,43037.0,STANDARD_INCOME,Farmer,18-Sep-2025,2025-09-18,360.0,DATE_ONLY,High,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,27.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6,1,False,False,False,2025-09-18,439.0,1,7444.86,0.0,0,1,7444.86,0.0,7444.86,,,False,0.014415619118432976,False,False,False,4,46535.71,0.0,0,0.0,False,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00002002,2026-02-02 21:46:04,VALID,USR30273,MCH3715,6182.0,VALID,UTR4088897098,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Bansal Inc,5942.0,Books & Stationery,Individual,Lucknow,Uttar Pradesh,2024-11-27,,Suspended,2025.81,Unique,present,MISSING,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,21,0,False,False,False,,,1,6182.0,0.0,0,1,6182.0,0.0,6182.0,,,False,,False,False,False,5,60815.58,0.0,0,0.0,False,False,850.0,10256313.08,112.0,0.13176470588235295,0.0,0.0,1,0.027777777777777776,LOW
TXN00017871,2026-03-23 02:31:39,VALID,USR84134,MCH7932,1129.96,VALID,UTR2897803833,VALID,5411.0,VALID,FAILED,,,,,,,,,,,,,,,,,,,Sethi Ltd,4814.0,Telecom,Private Limited,Bengaluru,Karnataka,2025-04-20,AUYT1495828220876,Active,4410.18,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED,TXN00017871,2.0,5375.87,2026-02-01 00:00:00,UNAUTHORIZED_TRANSACTION,HIGH,False,True,True,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,2,0,False,True,False,,,1,1129.96,2.0,1,1,1129.96,1.0,1129.96,,,False,,False,False,False,7,84058.99,2.0,1,0.14285714285714285,False,True,1079.0,13002303.95,143.0,0.13253012048192772,0.0,0.9,5,0.27174603174603174,MEDIUM
TXN00009906,2026-02-19 18:35:29,VALID,USR91737,MCH9669,9793.08,VALID,UTR7243374821,VALID,7011.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,18,3,False,False,False,,,2,10703.19,0.0,0,2,9793.08,0.0,5351.595,6281.208324076667,0.7071067811865474,False,,False,False,False,2,32516.93,0.0,0,,True,False,,,,,0.0,0.0,0,0.0,LOW
TXN00012105,2026-02-11 21:01:18,VALID,USR62385,MCH7681,7551.46,VALID,UTR8310520572,VALID,4131.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,"Bal, Kakar And Pillai",4131.0,Transport & Travel,Private Limited,Pune,Maharashtra,2024-11-15,2915378010,Unknown,1955.63,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED,TXN00012105,1.0,1866.96,2026-10-03 00:00:00,DUPLICATE_DEBIT,LOW,False,True,True,0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,21,2,False,False,False,,,1,7551.46,1.0,0,1,7551.46,0.0,7551.46,,,False,,False,False,False,2,20415.9,1.0,1,,True,False,991.0,11848066.26,143.0,0.1442986881937437,0.0,0.0,1,0.027777777777777776,LOW
TXN00003363,2026-03-30 03:38:47,VALID,USR87291,MCH4490,17312.05,VALID,UTR6688677473,VALID,5912.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,"Doshi, Raj And Bumb",5411.0,Grocery,Partnership,Ludhiana,Punjab,2025-07-28,XXXX2409,Active,748.4,Found Duplicate,present,MASKED,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3,0,False,True,False,,,1,17312.05,0.0,0,1,17312.05,0.0,17312.05,,,False,,False,False,False,3,37727.35,0.0,0,0.0,False,False,895.0,10910200.26,127.0,0.1418994413407821,0.0,0.0,2,0.05555555555555555,LOW
TXN00004301,2026-03-15 01:52:40,VALID,USR98963,MCH8511,2024.58,VALID,UTR0403071756,VALID,4131.0,VALID,PROCESSING,Anvi Kuruvilla,VTPNL8121Q,VALID,393991097422,VALID,1968-03-14,VALID,Jaipur,Rajasthan,-31871.0,NEGATIVE,Business Owner,08/01/2025,2025-08-01,408.0,DATE_ONLY,Low,APPROVED,Bhattacharyya Llc,4131.0,Transport & Travel,Sole Proprietorship,Kolkata,West Bengal,2025-09-13,5718101424,Active,1377.4,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,True,True,False,0,58.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,6,True,True,False,2025-08-01,226.0,1,2024.58,0.0,0,1,2024.58,0.0,2024.58,,,False,,False,False,False,2,18894.68,1.0,1,,True,False,991.0,11848066.26,143.0,0.1442986881937437,0.0,0.0,2,0.05555555555555555,LOW
TXN00012813,2026-01-09 06:36:33,VALID,USR20191,MCH8936,7452.0,VALID,UTR9559448527,VALID,,MISSING,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6,4,False,False,False,,,1,7452.0,0.0,0,1,7452.0,0.0,7452.0,,,False,,False,False,False,5,38123.75,1.0,1,0.2,False,False,,,,,0.0,0.0,0,0.06,LOW
TXN00009678,2026-03-06 07:59:54,VALID,USR64256,MCH3235,1728.09,VALID,,MISSING,7011.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,4,False,False,False,,,1,1728.09,0.0,0,1,1728.09,0.0,1728.09,,,False,,False,False,False,1,1728.09,0.0,0,,True,False,,,,,0.0,0.0,0,0.0,LOW
TXN00017971,2026-01-03 10:55:10,VALID,USR62625,MCH9776,1198.21,VALID,UTR7890902701,VALID,5812.0,VALID,SUCCESS,Vasudha Sama,PKERK1510Y,VALID,946516245736,VALID,1973-11-19,VALID,Jalandhar,Punjab,28952.0,STANDARD_INCOME,Salaried,2024-10-26 14:16:35,2024-10-26,687.0,VALID,Low,REJECTED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,52.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,10,5,True,False,False,2024-10-26,434.0,1,1198.21,0.0,0,1,1198.21,0.0,1198.21,,,False,0.003448840609744865,False,False,False,3,19218.78,1.0,1,0.3333333333333333,False,False,,,,,0.0,0.0,1,0.12777777777777777,LOW
TXN00016152,2026-01-21 09:16:16,VALID,USR20475,MCH5563,13950.77,VALID,UTR8762321453,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,"Dubey, Wali And Yadav",5699.0,Apparel,Sole Proprietorship,Kolkata,West Bengal,2024-01-28,5163059320,Active,0.2198,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,9,2,False,False,False,,,1,13950.77,0.0,0,1,13950.77,0.0,13950.77,,,False,,False,False,False,4,63456.6,0.0,0,0.0,False,False,884.0,10588724.41,110.0,0.1244343891402715,0.0,0.0,1,0.027777777777777776,LOW
TXN00011334,2026-03-29 13:01:14,VALID,USR32767,MCH8033,18247.02,VALID,UTR4892994283,VALID,5812.0,VALID,SUCCESS,Sanya Dalal,HBFFH5169P,VALID,584280034012,VALID,1964-01-18,VALID,Delhi,Delhi,17051.0,STANDARD_INCOME,Gig Worker,11/10/2024,2024-11-10,672.0,DATE_ONLY,High,APPROVED,Murty Grover,5999.0,Other / Misc,Partnership,Amritsar,Punjab,2024-11-06,VUQA2025298324084,Active,0.2125,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED,,,,,,,True,True,False,0,62.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,13,6,True,False,False,2024-11-10,504.0,1,18247.02,0.0,0,1,18247.02,0.0,18247.02,,,False,0.08917864054894141,False,False,False,3,53210.72,0.0,0,0.0,False,False,1230.0,14529247.47,168.0,0.13658536585365855,0.0,0.7,1,0.09777777777777777,LOW
TXN00012493,2026-03-20 10:23:23,VALID,USR18021,MCH3684,8404.49,VALID,UTR0110455957,VALID,5812.0,VALID,SUCCESS,Alexander Dhar,OHJXT6607K,VALID,869340906983,VALID,1972-01-07,VALID,Jalandhar,Punjab,-34190.0,NEGATIVE,Self Employed,03-21-2026,2026-03-21,176.0,DATE_ONLY,Low,APPROVED,Chahal Reddy,5411.0,Grocery,Partnership,Delhi,Delhi,,,Unknown,629.48,Unique,missing,MISSING,PROVIDED,PROVIDED,,,,,,,True,True,False,0,54.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,10,4,False,False,False,2026-03-21,-1.0,1,8404.49,0.0,0,1,8404.49,0.0,8404.49,,,False,,False,False,False,3,37211.77,0.0,0,0.0,False,False,895.0,10910200.26,127.0,0.1418994413407821,0.0,0.0,2,0.05555555555555555,LOW
TXN00002376,2026-02-02 00:00:00,DATE_ONLY,USR38437,MCH4578,6891.78,VALID,UTR5079845432,VALID,5411.0,VALID,SUCCESS,Devika Lata,MAFQZ1680,INVALID,884870923353,VALID,2003-06-13,VALID,Jalandhar,Punjab,,MISSING,Freelancer,27/01/2025,2025-01-27,594.0,DATE_ONLY,Low,APPROVED,Khare Warrior,5912.0,Healthcare & Pharmacy,Private Limited,Amritsar,Punjab,2023-11-01,4489355946,Active,504.9,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,True,True,False,0,23.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,False,True,False,2025-01-27,371.0,2,17249.329999999998,0.0,0,2,10357.55,0.0,8624.664999999999,2450.669469032901,-0.7071067811865472,False,,False,False,False,6,63817.2,2.0,2,0.3333333333333333,False,True,863.0,10265985.45,109.0,0.12630359212050984,0.0,0.0,4,0.21111111111111108,MEDIUM
TXN00016897,2026-02-01 02:05:20,VALID,USR67814,MCH5171,1728.83,VALID,UTR9272463214,VALID,4131.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,"Pandya, Bawa And Kibe",4131.0,Transport & Travel,Partnership,Jaipur,Rajasthan,2024-11-18,XXXX5385,Active,1895.53,Unique,present,MASKED,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,6,True,True,False,,,1,1728.83,0.0,0,1,1728.83,0.0,1728.83,,,False,,False,False,False,3,31547.940000000002,0.0,0,0.0,False,False,991.0,11848066.26,143.0,0.1442986881937437,0.0,0.0,1,0.027777777777777776,LOW
TXN00003924,2026-02-09 22:29:17,VALID,USR42819,MCH7536,6655.55,VALID,UTR9885770586,VALID,4131.0,VALID,FAILED,,,,,,,,,,,,,,,,,,,Kalla Deo,5311.0,Department Store,Partnership,Kolkata,West Bengal,2024-08-29,5654813293,Active,803.42,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED,TXN00003924,1.0,2479.92,,UNAUTHORIZED_TRANSACTION,MEDIUM,False,True,True,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,22,0,False,False,False,,,1,6655.55,1.0,1,1,6655.55,1.0,6655.55,,,False,,False,False,False,4,25939.47,1.0,1,0.25,False,True,725.0,8779829.22,85.0,0.11724137931034483,0.0,0.0,4,0.18611111111111112,MEDIUM
TXN00012810,2026-01-28 00:00:00,DATE_ONLY,USR16089,MCH3478,14920.61,VALID,UTR2659964448,VALID,5912.0,VALID,SUCCESS,Matthew Baral,BCWCO0015A,VALID,328215447433,VALID,1966-04-23,VALID,Ludhiana,Punjab,19258.0,STANDARD_INCOME,Student,2025/01/11,2025-01-11,610.0,DATE_ONLY,Low,APPROVED,,,,,,,,,,,,,,,,TXN00012810,2.0,0.0,2026-10-02 16:43:00,UNAUTHORIZED_TRANSACTION,MEDIUM,True,False,True,0,60.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,0,2,False,True,False,2025-01-11,382.0,1,14920.61,2.0,0,1,14920.61,0.0,14920.61,,,False,0.06456455325925158,False,False,False,3,25311.1,3.0,2,0.6666666666666666,False,False,,,,,0.0,0.0,3,0.2833333333333333,MEDIUM
TXN00014604,2026-02-07 00:55:35,VALID,USR90912,MCH3992,6800.75,VALID,UTR3515806131,VALID,4131.0,VALID,SUCCESS,Leela Pandit,ZSWOJ5381M,VALID,131602605776,VALID,1999-08-29,VALID,Kolkata,West Bengal,106657.0,STANDARD_INCOME,Gig Worker,2025/10/19,2025-10-19,329.0,DATE_ONLY,Low,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,5,True,True,False,2025-10-19,111.0,1,6800.75,0.0,0,1,6800.75,0.0,6800.75,,,False,0.005313567479552835,False,False,False,3,46034.66,2.0,1,0.3333333333333333,False,False,,,,,0.0,0.0,1,0.12777777777777777,LOW
TXN00008536,2026-01-30 07:20:31,VALID,USR90160,MCH8495,8104.15,VALID,,MISSING,5912.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,4,False,False,False,,,1,8104.15,0.0,0,1,8104.15,0.0,8104.15,,,False,,False,False,False,5,71295.36,0.0,0,0.0,False,False,,,,,0.0,0.0,0,0.0,LOW
TXN00014556,2026-01-15 17:25:05,VALID,USR81688,MCH2222,10183.23,VALID,UTR4323114461,VALID,5912.0,VALID,SUCCESS,Dev Vala,KFAQW1495U,VALID,XXXXXXXX1034,MASKED,2005-05-25,VALID,Kolkata,West Bengal,10570.0,STANDARD_INCOME,Freelancer,04-22-2025,2025-04-22,509.0,DATE_ONLY,Low,APPROVED,"Mani, Ravel And Agrawal",5699.0,Apparel,Sole Proprietorship,Lucknow,Uttar Pradesh,2023-10-01,,Active,815.84,Unique,present,MISSING,PROVIDED,PROVIDED,TXN00014556,1.0,13308.54,2026-02-17 17:36:49,UNAUTHORIZED_TRANSACTION,MEDIUM,True,True,True,0,21.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,17,3,False,False,False,2025-04-22,268.0,1,10183.23,1.0,0,1,10183.23,0.0,10183.23,,,False,0.08028405865657522,False,False,False,5,52578.99,2.0,2,0.4,False,True,884.0,10588724.41,110.0,0.1244343891402715,0.0,0.0,4,0.2311111111111111,MEDIUM
TXN00004965,2026-01-17 05:03:06,VALID,USR65014,MCH3468,12070.2,VALID,UTR0153287222,VALID,4131.0,VALID,SUCCESS,Mitalilad,ILLEJ9926F,VALID,XXXXXXXX1824,MASKED,1961-02-23,VALID,Jalandhar,Punjab,20483.0,STANDARD_INCOME,Business Owner,11/02/2026,2026-11-02,-50.0,FUTURE_DATE,Medium,APPROVED,Aurora Ben,7011.0,Hospitality & Hotels,Private Limited,Hyderabad,Telangana,2025-03-16,,Active,0.199,Unique,present,MISSING,PROVIDED,PROVIDED,,,,,,,True,True,False,0,65.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,5,True,False,False,2026-11-02,-289.0,1,12070.2,0.0,0,1,12070.2,0.0,12070.2,,,False,0.04910657618512913,False,False,False,2,19099.47,0.0,0,,True,False,950.0,11123760.77,125.0,0.13157894736842105,0.0,0.0,1,0.027777777777777776,LOW
TXN00012380,2026-03-29 17:51:12,VALID,USR11339,MCH9899,22522.69,VALID,UTR5306302554,VALID,4131.0,VALID,SUCCESS,Maanav Krishnan,LPVKE2008X,VALID,379248652799,VALID,1976-11-30,VALID,Kolkata,West Bengal,29249.0,STANDARD_INCOME,Farmer,27-Dec-2024,2024-12-27,625.0,DATE_ONLY,Low,UNDER_REVIEW,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,49.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,17,6,True,False,False,2024-12-27,457.0,1,22522.69,0.0,0,1,22522.69,0.0,22522.69,,,False,0.06416940180291064,False,False,False,3,42918.81,0.0,0,0.0,False,False,,,,,0.0,0.0,0,0.0,LOW
TXN00016736,2026-02-13 10:42:16,VALID,USR86671,MCH1318,22925.42,VALID,UTR8483573352,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Gupta Llc,4814.0,Telecom,Private Limited,Jaipur,Rajasthan,,0618978505,Active,1006.565,Unique,missing,VALID_NUMERIC,PROVIDED,MISSING_OR_INVALID,TXN00016736,1.0,15548.64,2026-02-10 17:51:46,UNAUTHORIZED_TRANSACTION,MEDIUM,False,True,True,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,10,4,False,False,False,,,1,22925.42,1.0,0,1,22925.42,0.0,22925.42,,,False,,False,False,False,3,33123.479999999996,1.0,1,0.3333333333333333,False,True,1079.0,13002303.95,143.0,0.13253012048192772,0.0,0.0,4,0.21111111111111108,MEDIUM
TXN00006289,2026-02-18 07:48:57,VALID,USR35502,MCH6411,24165.1,VALID,UTR8869496578,VALID,,MISSING,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,2,False,False,False,,,1,24165.1,0.0,0,1,24165.1,0.0,24165.1,,,False,,False,False,False,3,66768.89,0.0,0,0.0,False,False,,,,,0.0,0.0,0,0.0,LOW
